model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
8,COBYLA,[0.15984032 0.08831134 0.18809484],[0.15973485 0.08825284 0.18802612],0.05295088867951187,[0.12559297 0.0442816  0.03758664],86.68780035739532,0.5411732196807861
8,COBYLA,[0.00613362 0.21167871 0.17483441],[0.00613385 0.21160283 0.17478606],0.03276366517747628,[0.07081118 0.12366881 0.00518021],63.28810654683143,0.3711926937103272
8,COBYLA,[0.00835645 0.07630649 0.10431556],[0.00836159 0.07630255 0.10430978],0.0067052609628123995,[0.00136496 0.0705328  0.04599778],70.07237790085111,0.1233956813812256
8,COBYLA,[0.08365172 0.09603802 0.26634406],[0.08263664 0.09536348 0.26416677],0.8451720039383253,[0.11061345 0.07083859 0.07235033],76.30563824954325,1.1404824256896973
8,COBYLA,[0.15003431 0.01598983 0.22382287],[0.15158433 0.01618253 0.22528471],0.7925412729098649,[0.00080843 0.12380662 0.01309757],99.9991553296678,1.0929412841796875
8,COBYLA,[0.08371902 0.24876745 0.12668804],[0.08269746 0.2467601  0.12595878],0.8122991319068665,[0.01105964 0.07239998 0.10333923],30.624050198801605,1.0939671993255615
8,COBYLA,[0.17820751 0.18532006 0.01289473],[0.17784313 0.18514861 0.01291274],0.15658772369608476,[0.07970811 0.04770393 0.01077241],85.31502888260688,1.1193580627441406
8,COBYLA,[0.1533209  0.01337363 0.13729976],[0.15332058 0.0133657  0.13729277],0.00512777946885425,[0.1305158  0.06367731 0.00343438],99.68771647942819,0.18169856071472168
8,COBYLA,[0.17035079 0.09848994 0.16279156],[0.17023517 0.09842797 0.16275681],0.053139807468673035,[0.12500748 0.03421238 0.03362631],92.4291703954106,0.7634527683258057
8,COBYLA,[0.2846997  0.08894738 0.00299453],[0.19683388 0.08257149 0.00851174],29.59221985932846,[0.08990425 0.01407465 0.01845745],66.56893601843602,0.5099544525146484
8,COBYLA,[0.04568126 0.14072446 0.126037  ],[0.04568743 0.14071375 0.12601729],0.011973599985783448,[0.06792846 0.05092483 0.07286959],49.84971093110938,0.2670972347259521
8,COBYLA,[0.04215138 0.08140287 0.27107528],[0.04210995 0.08140194 0.27095318],0.04506138056152211,[0.00188482 0.04712491 0.07867752],25.847664629013074,0.8523280620574951
8,COBYLA,[0.04603796 0.08457485 0.10358765],[0.04604345 0.08457683 0.10358962],0.004355760549302084,[0.08803115 0.09246758 0.0121542 ],72.68908630363815,0.1401689052581787
8,COBYLA,[0.05388268 0.28692811 0.04599266],[0.05370016 0.28632973 0.04591346],0.21336674684573512,[0.03415927 0.08359465 0.02300485],37.202767904338224,1.088989019393921
8,COBYLA,[0.16590902 0.13969173 0.09313121],[0.16587437 0.13969115 0.09312111],0.015292045717330147,[0.0016331  0.14641046 0.00922651],78.89333755085183,0.23804235458374026
8,COBYLA,[0.12026612 0.2495732  0.01999996],[0.11995066 0.24920837 0.02005037],0.17458373204276573,[0.01642821 0.06917128 0.07382333],42.36085339831779,1.0452413558959959
8,COBYLA,[0.22949525 0.0175304  0.16541791],[0.19080367 0.02057499 0.14872194],14.90613530512151,[0.12037694 0.06527401 0.01029853],78.5671166243608,0.4754304885864258
8,COBYLA,[0.16961712 0.23953965 0.05899557],[0.15160618 0.2215981  0.05646282],8.533623425613804,[0.06791785 0.09605063 0.04864499],30.280428945742102,1.102419376373291
8,COBYLA,[0.17315673 0.23771207 0.05530466],[0.15225256 0.21877167 0.05495263],9.427241343737814,[0.03764586 0.09884453 0.06738693],20.73386747899268,0.8755397796630859
8,COBYLA,[0.14493303 0.20751911 0.08602118],[0.14485604 0.20745718 0.08602287],0.036964903227657324,[0.12196079 0.01078902 0.00330409],99.64890739269444,0.5474276542663574
8,COBYLA,[0.26333077 0.12064805 0.03310075],[0.1986171  0.11566125 0.03476424],22.270413274423298,[0.02314205 0.11755405 0.04821752],18.42182034163119,0.34491467475891113
8,COBYLA,[0.02397684 0.12043825 0.20105261],[0.02398996 0.1204399  0.20105886],0.006208767385889483,[0.05678071 0.08173155 0.08046932],57.95670033041623,0.3034183979034424
8,COBYLA,[0.13091928 0.19017909 0.14222504],[0.13081975 0.19011411 0.14215074],0.05169109420636777,[0.08536843 0.00568866 0.11935275],74.43418341956938,0.7186203002929688
8,COBYLA,[0.00645489 0.11553096 0.22917094],[0.00644147 0.1155513  0.22923703],0.02743819967258737,[0.03277613 0.07412583 0.11596308],11.331224589239547,0.3493773937225342
8,COBYLA,[0.01489141 0.1173751  0.01144648],[0.01488984 0.11737821 0.0114602 ],0.01191228569365882,[0.09974987 0.02503579 0.01069384],61.45028777324328,0.13068747520446775
8,COBYLA,[0.04778212 0.01764775 0.1151412 ],[0.04779225 0.0176506  0.11513377],0.01022684249152306,[0.08953884 0.01847312 0.11260891],28.837958077230148,0.16625189781188965
8,COBYLA,[0.02690246 0.02470238 0.09767606],[0.02690011 0.02470825 0.09767915],0.0067446371602391895,[0.07918871 0.04351872 0.11116196],39.91262232999993,0.13417577743530273
8,COBYLA,[0.12221623 0.18855933 0.169463  ],[0.12197341 0.18830835 0.16928456],0.13934031883711318,[0.07684708 0.05691423 0.02678361],82.84885793970108,1.0833210945129397
8,COBYLA,[0.01826237 0.19990711 0.01204091],[0.01824631 0.19994235 0.01206175],0.021869075487691046,[0.06514142 0.01407351 0.01653007],95.25888396870668,0.15310454368591309
8,COBYLA,[0.17133641 0.21408307 0.05427659],[0.16341521 0.20864146 0.05297023],3.4696893487307894,[0.10971992 0.01580507 0.00383961],98.91972704728262,1.081291437149048
8,COBYLA,[0.14191068 0.21411396 0.09861531],[0.14159194 0.21380789 0.09850608],0.16543539726249154,[0.1047326  0.0263738  0.03958817],92.00080747406084,1.0826687812805176
8,COBYLA,[0.1558936  0.15020501 0.14981591],[0.15584656 0.15018055 0.14981226],0.02018841019095794,[0.09165886 0.07505523 0.01431137],91.85857155155485,0.5235106945037842
8,COBYLA,[0.01649667 0.00819029 0.02044694],[0.01649011 0.00819335 0.02044226],0.03133169553409106,[0.11846721 0.07255362 0.04766005],27.58803262502858,0.13912487030029294
8,COBYLA,[0.11366865 0.24009621 0.02822372],[0.1136485  0.24008392 0.02824493],0.01187921208513978,[0.10641287 0.0816368  0.04150153],68.06813662781197,0.3860170841217041
8,COBYLA,[0.00457792 0.28666517 0.02275641],[0.0045759  0.28662615 0.02278738],0.01733598383462145,[0.01613919 0.06406177 0.03221441],21.959411926652255,0.6338088512420654
8,COBYLA,[0.04586885 0.09871444 0.08771842],[0.04585739 0.09871923 0.08770726],0.011948399231274809,[0.03011874 0.1232928  0.05924788],29.101531558276964,0.1368868350982666
8,COBYLA,[0.12840479 0.06161133 0.23375446],[0.12848281 0.06164264 0.23386017],0.049345077768265584,[0.06934099 0.12287869 0.03937619],96.26281653105248,0.3419969081878662
8,COBYLA,[0.0677007  0.11526501 0.23252326],[0.06776769 0.11534429 0.2325994 ],0.04799308065999586,[0.03420022 0.08292489 0.08230575],52.5028064797947,0.4584388732910156
8,COBYLA,[0.11079984 0.13825751 0.07483975],[0.11079475 0.13826364 0.07482712],0.007761297431856277,[0.11623984 0.01948982 0.08302366],65.45985550579394,0.14661693572998047
8,COBYLA,[0.03997244 0.14963599 0.23362729],[0.0399166  0.14955433 0.23348715],0.06119788174498547,[0.03468857 0.10270699 0.05310897],55.14341654648218,0.6134614944458008
8,COBYLA,[0.01515035 0.20831053 0.13952815],[0.01515818 0.20833477 0.13953837],0.010927924403499498,[0.01025476 0.0329579  0.03137935],28.651400368447376,0.2530081272125244
8,COBYLA,[0.03267868 0.06316534 0.00795872],[0.03267445 0.06316926 0.0079664 ],0.013421652182497251,[0.05375633 0.0071886  0.12987749],32.661712704115054,0.1261160373687744
8,COBYLA,[0.01787131 0.1651261  0.23392954],[0.01788416 0.16527331 0.23406218],0.06921097552353017,[0.03571745 0.12311892 0.05667583],74.78402257627205,1.0824427604675293
8,COBYLA,[0.17656134 0.1938564  0.00383734],[0.17472798 0.19285551 0.00397641],0.7982822617657184,[0.05745571 0.00394901 0.13239774],97.22670412632273,1.080186128616333
8,COBYLA,[0.11184758 0.13808493 0.20000357],[0.11181953 0.13807585 0.19995932],0.01987593554242268,[0.11861945 0.07795252 0.02217666],97.35895540414634,0.26259589195251465
8,COBYLA,[0.09977298 0.20446144 0.08175204],[0.0997801  0.20447605 0.08173316],0.010305402256510164,[0.09331062 0.10914677 0.01930941],69.09509310509314,0.17816472053527832
8,COBYLA,[0.16750878 0.14248367 0.18903163],[0.15495983 0.13631    0.18086383],5.58496137929806,[0.0740027  0.00738397 0.00804492],98.94060439177944,1.1629929542541504
8,COBYLA,[0.00301642 0.0483326  0.22931638],[0.00301116 0.04832712 0.22931843],0.0033555242528988893,[0.05549289 0.12676637 0.05547062],71.4268094328653,0.464806318283081
8,COBYLA,[2.93730418e-01 5.61780927e-02 1.98258458e-04],[0.19725328 0.07724092 0.00990391],33.179708479640944,[0.07833228 0.11415298 0.02625726],12.102794540375722,0.4295101165771485
8,COBYLA,[0.0673977  0.18754731 0.18366347],[0.06739699 0.18757562 0.18367387],0.011131522445821851,[0.06688911 0.11215023 0.03602285],57.08087452287632,0.4555957317352295
8,COBYLA,[0.17219936 0.13022728 0.07011816],[0.17218276 0.13021859 0.07012721],0.009166978985589918,[0.05116218 0.13867132 0.00446863],67.67250770039878,0.2548792362213135
8,COBYLA,[0.25126771 0.11962267 0.08156667],[0.19643302 0.10605373 0.07094639],19.820303807753177,[0.12595197 0.04625494 0.02377551],40.15290415823297,0.5885918140411377
8,COBYLA,[0.11772394 0.01157613 0.19226442],[0.11771925 0.01156996 0.1922794 ],0.0074750630266329126,[0.10519053 0.09535625 0.04423017],50.63816726898393,0.3045186996459961
8,COBYLA,[0.246906   0.04322022 0.16046892],[0.18967143 0.04722553 0.14172426],20.280172402791397,[0.01819758 0.10425633 0.02558721],64.20221331698598,0.6282038688659668
8,COBYLA,[0.07422343 0.24132098 0.14051107],[0.07408367 0.24105045 0.14037876],0.11490247665064615,[0.07904386 0.08436278 0.07024823],56.29457819244199,1.0899174213409424
8,COBYLA,[0.24967143 0.12870532 0.08766946],[0.19521334 0.1183455  0.08127034],18.964022771230265,[0.06230502 0.0247641  0.02806499],86.48679379119322,0.5091044902801514
8,COBYLA,[0.07830748 0.00501259 0.26704861],[0.07821641 0.00498758 0.2669101 ],0.060230695822840276,[0.10759468 0.08811007 0.04511066],94.73734443188931,0.35666370391845703
8,COBYLA,[0.1878123  0.22098543 0.06224685],[0.1614063  0.20168587 0.06117693],11.032522619082334,[0.00273082 0.05933988 0.11223521],49.256417657325194,0.7422318458557129
8,COBYLA,[0.27334616 0.0429492  0.06868366],[0.19888247 0.04837118 0.07772217],26.379087743830706,[0.06327195 0.06948854 0.11270156],19.633886946467754,0.37970590591430653
8,COBYLA,[0.04177154 0.21655728 0.13386175],[0.04174792 0.21653609 0.13385707],0.01243297004009794,[0.08881626 0.0131828  0.01121257],98.41101724293985,0.1668250560760498
8,COBYLA,[0.2359514  0.00358833 0.03587765],[0.18533475 0.02776858 0.02896964],23.67897734193264,[0.06369372 0.10575743 0.00141008],22.806962194140354,0.845829963684082
8,COBYLA,[0.12481367 0.22921681 0.05810792],[0.1247691  0.22915086 0.05812604],0.030531839570914692,[0.02862697 0.08655585 0.00802059],61.09184774562657,0.3582594394683838
8,COBYLA,[0.14564634 0.12190718 0.17947894],[0.14566349 0.12188697 0.17948638],0.010536470358822126,[0.02282932 0.00099243 0.08301873],29.48976232413112,0.2880501747131348
8,COBYLA,[0.09151337 0.02024217 0.23573573],[0.09154788 0.02028084 0.23577754],0.026248455173219352,[0.07739029 0.05177143 0.0119045 ],88.71426398978106,0.7481250762939453
8,COBYLA,[0.20386784 0.17728483 0.01316184],[0.18358172 0.16843646 0.01671036],8.286626570925618,[0.04426619 0.09410063 0.07902544],35.16419286451127,0.8244450092315674
8,COBYLA,[0.29599466 0.03174596 0.02577934],[0.19517588 0.05847744 0.01913507],34.97711985171732,[0.04203564 0.14011935 0.00035561],32.48257611256649,0.3850870132446289
8,COBYLA,[0.24899177 0.10727762 0.03853572],[0.19620546 0.09915912 0.04891439],19.86756470399571,[0.05781608 0.07619503 0.08807534],14.929209413850293,0.5319740772247314
8,COBYLA,[0.27241715 0.08094164 0.00368109],[0.19772958 0.07404128 0.00310473],26.39156286169179,[0.14405819 0.03958006 0.00105559],24.950780573400284,0.5268752574920654
8,COBYLA,[0.06145132 0.05902909 0.15025186],[0.0614479  0.05903054 0.15025092],0.002217486758720767,[0.10292224 0.06931319 0.01986194],99.99874257127895,0.13236355781555176
8,COBYLA,[0.17938183 0.14649343 0.0810884 ],[0.17911376 0.14633374 0.08110543],0.12735059765865567,[0.08807217 0.00950814 0.09361304],61.02393718139447,0.9442470073699952
8,COBYLA,[0.03617428 0.17415058 0.21848664],[0.03615527 0.17409657 0.21836229],0.04859228609802781,[0.06907317 0.10290818 0.00716212],83.57974549297344,0.7594480514526367
8,COBYLA,[0.12775716 0.05160508 0.07645303],[0.1277653  0.05161351 0.07645058],0.007600409521043116,[0.07605214 0.03760748 0.1213497 ],21.97120564942505,0.1109457015991211
8,COBYLA,[0.0635355  0.025647   0.29042917],[0.06235421 0.02542468 0.28718208],1.160328732695205,[0.04793208 0.07405677 0.05822996],75.29802350675399,1.1153771877288818
8,COBYLA,[0.17158602 0.04503421 0.07428782],[0.17159228 0.04503493 0.07429937],0.006838634369891423,[0.06426407 0.05726516 0.01232757],93.79638682153698,0.10863757133483888
8,COBYLA,[0.12229445 0.22264582 0.12783546],[0.12174161 0.22204225 0.12741112],0.32420034538290515,[0.05209012 0.09646157 0.01558966],54.1928121976906,1.1000535488128662
8,COBYLA,[0.014592   0.21725011 0.09499006],[0.01461589 0.21723848 0.09499902],0.0118000962603795,[0.03261132 0.11817019 0.06758524],37.830876318578795,0.24363136291503906
8,COBYLA,[0.04645922 0.25429504 0.07767067],[0.04646371 0.25430816 0.077658  ],0.006961227511684404,[0.01981638 0.13507642 0.04373637],31.48119302945007,0.3391106128692627
8,COBYLA,[0.02095394 0.18253326 0.00326696],[0.02095431 0.18254672 0.00327454],0.008410184276157334,[0.03450744 0.10852687 0.05671957],14.332536344010403,0.16791176795959473
8,COBYLA,[0.24968461 0.1624941  0.0227557 ],[0.19253776 0.15099218 0.02148684],19.51545096202681,[0.036215   0.12968552 0.01984683],12.942841530385936,0.58905029296875
8,COBYLA,[0.06820688 0.18128789 0.05193014],[0.06817867 0.18123395 0.05193108],0.0303581509218948,[0.1051252  0.06457709 0.08325864],38.684199135446136,0.1952955722808838
8,COBYLA,[0.09304349 0.27531575 0.06185757],[0.09087016 0.27045197 0.06087053],1.8234644010079584,[0.08582008 0.0875555  0.03547754],60.877176778763854,1.1549413204193115
8,COBYLA,[0.10908619 0.10177925 0.14028131],[0.10906655 0.10176905 0.14025945],0.015191251314460944,[0.01074565 0.07044463 0.01698604],99.69227653348636,0.13900065422058105
8,COBYLA,[0.04918238 0.00255628 0.27459483],[0.04919154 0.00256901 0.27465772],0.023236314594446684,[0.04993087 0.12954697 0.047753  ],92.02533618720287,0.5132596492767334
8,COBYLA,[0.11847412 0.1470679  0.16189214],[0.1184275  0.14703004 0.16186109],0.027178721202020462,[0.118695   0.07514057 0.01123008],80.7651302706894,0.3847451210021973
8,COBYLA,[0.02813015 0.10996509 0.06512755],[0.02812824 0.10996531 0.06513374],0.004954658449662994,[0.1054596  0.03915516 0.04998771],77.67373067648711,0.12606239318847656
8,COBYLA,[0.12458976 0.1574353  0.11362243],[0.12459132 0.15745807 0.11361012],0.01124318672741545,[0.12103878 0.04626413 0.02288227],97.13290991598728,0.19720816612243647
8,COBYLA,[0.1621309  0.06566444 0.23597012],[0.14951155 0.06244554 0.22364394],6.104708122106527,[0.07749429 0.02614715 0.0663878 ],66.99442664820619,0.9896938800811768
8,COBYLA,[0.01714362 0.09705689 0.02118864],[0.01715204 0.09705766 0.02119262],0.009266974473389351,[0.0301743  0.09083676 0.09321046],26.66813329708418,0.1352527141571045
8,COBYLA,[0.05496992 0.03105082 0.03412378],[0.05497859 0.03104142 0.03412526],0.01794223446199676,[0.11595185 0.00240002 0.03104553],47.452636897620884,0.13948941230773926
8,COBYLA,[0.02897983 0.0373337  0.00666826],[0.02897814 0.03733551 0.00666573],0.007425865282938627,[0.00819659 0.10806226 0.09545165],32.941032747819335,0.14437270164489746
8,COBYLA,[0.15813411 0.25145866 0.03071735],[0.14121113 0.23451182 0.03138558],8.022872232979191,[0.01455456 0.04769498 0.13888789],76.20748916911819,0.8624935150146484
8,COBYLA,[0.05122166 0.08490681 0.12072451],[0.05122705 0.08491852 0.12072444],0.008251170374005258,[0.02971091 0.04823229 0.05248279],93.64932776382292,0.15407347679138186
8,COBYLA,[0.02862969 0.13301723 0.23357287],[0.02865656 0.13305117 0.23366386],0.037276619776846036,[0.09469087 0.07221825 0.05113767],81.73868886532212,0.5169050693511963
8,COBYLA,[0.04889019 0.26716716 0.08938956],[0.04878687 0.26687581 0.08928445],0.11418927844858935,[0.0614406  0.00033264 0.04104304],94.05068162175371,0.8480172157287598
8,COBYLA,[0.00350778 0.02833746 0.2657922 ],[0.00350479 0.02831106 0.26584321],0.021515644814512458,[0.06733352 0.09883404 0.00825796],99.99942568584906,0.5622694492340088
8,COBYLA,[0.28453284 0.00392067 0.00743053],[0.18837818 0.02355834 0.02485297],35.01547992926774,[0.04104575 0.05597272 0.05390586],4.8883851524128685,0.3604574203491211
8,COBYLA,[0.14468283 0.06027703 0.18064324],[0.14473557 0.06031244 0.18066411],0.02796049303807691,[0.00217827 0.03703021 0.02740468],91.8849226298452,0.6516222953796387
8,COBYLA,[0.28486512 0.08572911 0.00167993],[0.19381655 0.07641181 0.03128415],32.33479392209632,[0.07404748 0.03928222 0.12132832],41.888701777307865,0.5774779319763184
8,COBYLA,[0.07858002 0.0239452  0.07361388],[0.07857726 0.02395176 0.07361476],0.006494878460609841,[0.07324947 0.07256136 0.08729315],37.586609455989226,0.17991924285888672
8,COBYLA,[0.1099488  0.08161618 0.19439151],[0.10995945 0.08162279 0.19439884],0.006108751786782154,[0.13120358 0.06711853 0.01238576],99.99943396098543,0.33724188804626465
8,COBYLA,[0.13412445 0.2050222  0.07714614],[0.13408815 0.20501601 0.07712691],0.016174208054667613,[0.10460982 0.01625167 0.02662778],95.86834615369898,0.3111608028411865
8,COBYLA,[0.03646596 0.05173289 0.12114217],[0.03647529 0.05174396 0.12114012],0.010698302546261257,[0.08617758 0.05437535 0.03939288],75.61054312375529,0.13835978507995605
8,COBYLA,[0.12911407 0.06430378 0.24728677],[0.12735747 0.06373129 0.24519432],0.9750478632937056,[0.13034067 0.01395143 0.03809116],95.56763942815904,1.1140179634094238
8,COBYLA,[0.0475048  0.07536364 0.08453588],[0.04749991 0.07536021 0.0845322 ],0.005710940061947425,[0.08244467 0.06389063 0.06809259],24.742788448463845,0.15044498443603516
8,COBYLA,[0.26384468 0.11682752 0.01581036],[0.19745592 0.10702322 0.02144271],23.303845846989798,[0.08858145 0.09414399 0.03398408],0.010282612161284104,0.2389695644378662
8,COBYLA,[0.04995961 0.25235464 0.13389447],[0.04990997 0.25220844 0.13378151],0.06596692763862297,[0.09161847 0.09180442 0.04048767],70.32161119752625,0.8428306579589844
8,COBYLA,[0.02367706 0.01888029 0.28466926],[0.02371196 0.01889775 0.2850921 ],0.14833244135766074,[0.04432691 0.101761   0.02378625],97.75417943944358,1.1034581661224363
8,COBYLA,[0.12380627 0.2475324  0.04565712],[0.123185   0.24674629 0.04556227],0.35879296632618946,[0.08915429 0.01324877 0.10757383],90.61685046198893,1.1064679622650146
8,COBYLA,[0.19379761 0.00138169 0.1732897 ],[0.18540796 0.00261737 0.16937015],3.593441776647274,[0.07186647 0.05943775 0.0541344 ],70.4445577264145,1.1304433345794678
8,COBYLA,[0.22725802 0.03612021 0.16792386],[0.18795239 0.03860844 0.15380594],14.686935172307164,[0.01195084 0.06517705 0.05454318],36.35045605034407,0.6103935241699219
8,COBYLA,[0.18279957 0.08587889 0.2022819 ],[0.16430269 0.08362843 0.18964043],7.877202884028168,[0.03475407 0.14340486 0.01338593],73.04070183186565,1.144662618637085
